37
37
37
37
87
87
87
87
80
80
4
4
4
4
4
4
4
4
4
4
4
4
1192
1192
1192
1192
1227
1227
1227
1227
1213
1213
1182
1182
1182
1182
1121
1121
1121
1121
1102
1102
1102
1123
1123
1123
1123
1120
1120
1120
1120
1102
1213
1097
1097
1254
1254
1118
1118
1159
