741
741
741
741
743
743
743
743
5
5
1182
1182
1182
1086
1086
1086
1086
1231
1231
1231
1231
66
66
66
305
305
305
305
1081
1081
1081
1081
13
140
1225
1225
1225
1225
742
742
742
742
1184
1097
1152
1152
1152
1152
1079
1079
1079
1129
343
19
19
19
19
1197
1197
1197
