741
741
741
741
742
742
742
742
743
743
743
743
1086
1086
1086
1086
1152
1152
1152
1152
1231
1231
1231
1231
1225
1225
1225
1225
1081
1081
1081
1081
19
19
19
19
305
305
305
66
66
66
1182
1182
1182
1079
1079
1079
1097
1097
5
5
1264
1264
140
1197
1184
1129
1137
13
